inspection_id,address,latitude,longitude,location,city,state,zip
2544604,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
2576244,1400 S JEAN BAPTISTE POINTE DUSABLE LAKESHORE DR,41.8694024,-87.6173583,"(41.8694024,-87.6173583)",CHICAGO,IL,60605
2562554,1601 PAYNE ST,42.0571616,-87.694595,"(42.0571616,-87.694595)",EVANSTON,IL,60201
2562937,6833 W ROOSEVELT RD,41.8649404,-87.7954463,"(41.8649404,-87.7954463)",BERWYN,IL,60402
2531617,5516 S Maplewood AVE,41.7928811,-87.6882064,"(41.7928811,-87.6882064)",CHICAGO,IL,60629
2528846,545 W 31ST,41.8379944,-87.6407205,"(41.8379944,-87.6407205)",CHICAGO,IL,60616
2456693,3355 S DR. MARTIN LUTHER KING DR,41.833293768956864,-87.6168573403182,"(41.833293768956864, -87.6168573403182)",CHICAGO,IL,60616
2463837,1438 W CORTLAND ST,41.916996072966775,-87.6645967198223,"(41.916996072966775, -87.6645967198223)",CHICAGO,IL,60642
2311667,1010 S DELANO CT,41.8682202,-87.6328072,"(41.8682202,-87.6328072)",CHICAGO,IL,60605
2456698,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
2345638,2009 S LAFIN ST,41.8548352,-87.6635321,"(41.8548352,-87.6635321)",CHICAGO,IL,60608
2312470,5516 S Maplewood AVE,41.7928811,-87.6882064,"(41.7928811,-87.6882064)",CHICAGO,IL,60629
2312357,1010 S DELANO CT,41.8682202,-87.6328072,"(41.8682202,-87.6328072)",CHICAGO,IL,60605
2252671,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
2522760,3838 W 49TH ST,41.8043798,-87.7204015,"(41.8043798,-87.7204015)",CHICAGO,IL,60632
2593910,1471 W SUPERIOR ST,41.89507989142611,-87.66514210805768,"(41.89507989142611, -87.66514210805768)",CHICAGO,IL,60642
2269123,800 GREENLEAF,42.075282,-87.699284,"(42.075282,-87.699284)",WILMETTE,IL,60091
2240887,8125 S HALSTED ST,41.74623627171974,-87.64376603783273,"(41.74623627171974, -87.64376603783273)",CHICAGO,IL,60620
2590489,25926 PASTORAL DR,41.6464905,-88.2505818,"(41.6464905,-88.2505818)",PLAINFIELD,IL,60585
2230020,5516 S Maplewood AVE,41.7928811,-87.6882064,"(41.7928811,-87.6882064)",CHICAGO,IL,60629
2232897,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
2182194,617 CENTRAL AVE,42.1856322,-87.8005799,"(42.1856322,-87.8005799)",HIGHLAND PARK,IL,60035
2185039,25553 WOLFS CROSSING RD,41.6985586,-88.2440551,"(41.6985586,-88.2440551)",PLAINFIELD,IL,60585
2531591,5630 S Rockwell AVE,41.79098279999999,-87.6895972,"(41.79098279999999,-87.6895972)",CHICAGO,IL,60629
2184549,617 CENTRAL AVE,42.1856322,-87.8005799,"(42.1856322,-87.8005799)",HIGHLAND PARK,IL,60035
2565692,100-108 W GERMANIA PL,41.91048443655356,-87.63168311419044,"(41.91048443655356, -87.63168311419044)",CHICAGO,IL,60610
2181919,1509 SIBLEY BLVD,41.6226995,-87.562008,"(41.6226995,-87.562008)",CALUMET CITY,IL,60409
2116429,500 N MILWAUKEE AVE,41.89114627169734,-87.64777460811625,"(41.89114627169734, -87.64777460811625)",CHICAGO,IL,60642
2166749,5350 W 38TH ST,41.823776,-87.7573204,"(41.823776,-87.7573204)",CICERO,IL,60804
2159390,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
2116250,1460 N KINGSBURY ST,41.907542938729264,-87.6515037774827,"(41.907542938729264, -87.6515037774827)",CHICAGO,IL,60642
2060158,108 W PARK,41.8992927,-87.9405057,"(41.8992927,-87.9405057)",ELMHURST,IL,60126
1990142,950 ESTES CT,42.0027309,-88.1025879,"(42.0027309,-88.1025879)",SCHAUMBURG,IL,60193
2009305,4934 S Wabash BLDG,41.8046515,-87.62550949999999,"(41.8046515,-87.62550949999999)",CHICAGO,IL,60615
1982709,3410 MAIN ST,42.0337316,-87.7138039,"(42.0337316,-87.7138039)",SKOKIE,IL,60076
1970632,950 ESTES CT,42.0027309,-88.1025879,"(42.0027309,-88.1025879)",SCHAUMBURG,IL,60193
1981958,950 ESTES CT,42.0027309,-88.1025879,"(42.0027309,-88.1025879)",SCHAUMBURG,IL,60193
1948723,627 ESTES AVE,42.0027986,-88.0962071,"(42.0027986,-88.0962071)",SCHAUMBURG,IL,60193
1751919,1020 W DEVON,41.9927051,-87.9994831,"(41.9927051,-87.9994831)",ELK GROVE VILLAGE,IL,60007
1931904,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
1633072,2936 W 85TH PL,41.7376459,-87.719391,"(41.7376459,-87.719391)",CHICAGO,IL,60652
1966284,2425 E 71ST ST,41.7660867,-87.5653021,"(41.7660867,-87.5653021)",CHICAGO,IL,60649
2571519,1223 N ROSSELL,41.9076607,-87.786107,"(41.9076607,-87.786107)",OAK PARK,IL,60302
1632217,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
2103209,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
1575717,7911 S WOODS BLDG,41.7499336,-87.668015,"(41.7499336,-87.668015)",CHICAGO,IL,60620
1559989,1017 S DELANO CT,41.8682202,-87.6328072,"(41.8682202,-87.6328072)",CHICAGO,IL,60605
1516357,2936 W 85TH PL,41.7376459,-87.719391,"(41.7376459,-87.719391)",CHICAGO,IL,60652
